Stock,Date,Price,Open,High,Low,Vol.,Change %,Daily Price Change,Daily % Change,High–Low Range,High–Low % Range,Previous Close,Daily Return %,Volume % Change,Month / Year,Day Type
HDFC,18-07-2025,976.27,990.98,996.02,974.08,16130000,-1.48%,-14.71,-0.014843892,21.94,0.022523817,997.77,-0.02154805,-0.28,Jul-2025,Down Day
HDFC,17-07-2025,990.98,999.51,999.91,988.89,22530000,-0.47%,-8.53,-0.008534182,11.02,0.011143808,976.27,0.01506755,0.40,Jul-2025,Up Day
HDFC,16-07-2025,995.67,"1,006.50","1,008.84",993.83,17990000,0.04%,-10.83,-0.01076006,15.01,0.015103187,990.98,0.00473269,-0.20,Jul-2025,Up Day
HDFC,15-07-2025,995.27,984.05,999.31,984.05,14500000,0.63%,11.22,0.01140186,15.26,0.015507342,995.67,-0.00040174,-0.19,Jul-2025,Down Day
HDFC,14-07-2025,989.04,989.04,991.88,982.85,13090000,-0.04%,0,0,9.03,0.009187567,995.27,-0.00625961,-0.10,Jul-2025,Down Day
HDFC,11-07-2025,989.39,996.52,999.91,987.99,12520000,-1.12%,-7.13,-0.007154899,11.92,0.012064899,989.04,0.00035388,-0.04,Jul-2025,Up Day
HDFC,10-07-2025,"1,000.61","1,005.50","1,006.00",997.52,17030000,-0.25%,-4.89,-0.004863252,8.48,0.008501083,989.39,0.01134032,0.36,Jul-2025,Up Day
HDFC,09-07-2025,"1,003.10","1,001.01","1,004.40",996.57,13860000,0.49%,2.09,0.002087891,7.83,0.007856949,1000.61,0.00248848,-0.19,Jul-2025,Up Day
HDFC,08-07-2025,998.22,986.05,"1,000.01",986.05,15220000,0.70%,12.17,0.012342173,13.96,0.014157497,1003.10,-0.00486492,0.10,Jul-2025,Down Day
HDFC,07-07-2025,991.23,992.03,996.72,989.44,11350000,-0.10%,-0.8,-0.000806427,7.28,0.007357697,998.22,-0.00700246,-0.25,Jul-2025,Down Day
HDFC,04-07-2025,992.18,991.08,999.26,987.54,7860000,0.11%,1.1,0.0011099,11.72,0.011867874,991.23,0.00095841,-0.31,Jul-2025,Up Day
HDFC,03-07-2025,991.08,994.97,"1,001.51",989.69,16860000,0.06%,-3.89,-0.003909666,11.82,0.011943134,992.18,-0.00110867,1.15,Jul-2025,Down Day
HDFC,02-07-2025,990.54,"1,007.44","1,007.44",986.5,18880000,-1.30%,-16.9,-0.016775193,20.94,0.021226559,991.08,-0.00054486,0.12,Jul-2025,Down Day
HDFC,01-07-2025,"1,003.55","1,000.01","1,005.50",999.51,14390000,0.53%,3.54,0.003539965,5.99,0.005992937,990.54,0.01313425,-0.24,Jul-2025,Up Day
HDFC,30-06-2025,998.27,"1,003.25","1,004.40",995.27,13650000,-0.67%,-4.98,-0.004963867,9.13,0.00917339,1003.55,-0.00526132,-0.05,Jun-2025,Down Day
HDFC,27-06-2025,"1,004.95","1,004.00","1,007.39",994.23,28210000,-0.34%,0.95,0.000946215,13.16,0.013236374,998.27,0.00669158,1.07,Jun-2025,Up Day
HDFC,26-06-2025,"1,008.39",988.24,"1,011.03",987.54,50080000,2.10%,20.15,0.020389784,23.49,0.023786378,1004.95,0.00342306,0.78,Jun-2025,Up Day
HDFC,25-06-2025,987.64,980.56,988.54,979.51,18410000,0.98%,7.08,0.007220364,9.03,0.009218895,1008.39,-0.02057736,-0.63,Jun-2025,Down Day
HDFC,24-06-2025,978.02,980.06,987.04,975.37,22630000,0.64%,-2.04,-0.002081505,11.67,0.01196469,987.64,-0.00974039,0.23,Jun-2025,Down Day
HDFC,23-06-2025,971.78,971.78,976.52,968.49,11740000,-0.83%,0,0,8.03,0.008291258,978.02,-0.00638024,-0.48,Jun-2025,Down Day
HDFC,20-06-2025,979.91,963.4,982.51,963.4,32900000,1.52%,16.51,0.017137222,19.11,0.019835998,971.78,0.00836609,1.80,Jun-2025,Up Day
HDFC,19-06-2025,965.25,964.55,970.98,960.41,16880000,0.07%,0.7,0.000725727,10.57,0.011005716,979.91,-0.01496056,-0.49,Jun-2025,Down Day
HDFC,18-06-2025,964.55,956.12,965.75,956.12,18430000,0.22%,8.43,0.008816885,9.63,0.010071957,965.25,-0.00072520,0.09,Jun-2025,Down Day
HDFC,17-06-2025,962.41,966.1,968.39,957.17,16980000,-0.30%,-3.69,-0.00381948,11.22,0.011722056,964.55,-0.00221865,-0.08,Jun-2025,Down Day
HDFC,16-06-2025,965.3,959.61,967.04,957.67,16510000,0.93%,5.69,0.005929492,9.37,0.009784164,962.41,0.00300288,-0.03,Jun-2025,Up Day
HDFC,13-06-2025,956.42,957.62,964.1,954.13,12120000,-1.33%,-1.2,-0.001253107,9.97,0.01044931,965.30,-0.00919921,-0.27,Jun-2025,Down Day
HDFC,12-06-2025,969.29,972.58,978.07,965.25,16350000,-0.36%,-3.29,-0.003382755,12.82,0.013281533,956.42,0.01345643,0.35,Jun-2025,Up Day
HDFC,11-06-2025,972.78,981.36,981.36,971.08,11100000,-0.76%,-8.58,-0.008742969,10.28,0.010586152,969.29,0.00360057,-0.32,Jun-2025,Up Day
HDFC,10-06-2025,980.21,988.94,988.94,978.12,15530000,-0.69%,-8.73,-0.008827634,10.82,0.011062037,972.78,0.00763790,0.40,Jun-2025,Up Day
HDFC,09-06-2025,986.99,995.02,995.02,985.5,13200000,0.01%,-8.03,-0.00807019,9.52,0.009660071,980.21,0.00691689,-0.15,Jun-2025,Up Day
HDFC,06-06-2025,986.89,969.59,995.67,968.94,30130000,1.49%,17.3,0.017842593,26.73,0.027586847,986.99,-0.00010132,1.28,Jun-2025,Down Day
HDFC,05-06-2025,972.38,971.58,977.02,967.69,22260000,0.43%,0.8,0.000823401,9.33,0.009641517,986.89,-0.01470275,-0.26,Jun-2025,Down Day
HDFC,04-06-2025,968.19,958.12,969.24,958.07,12960000,0.86%,10.07,0.010510166,11.17,0.011658856,972.38,-0.00430901,-0.42,Jun-2025,Down Day
HDFC,03-06-2025,959.91,966.59,973.58,957.62,24380000,-0.39%,-6.68,-0.006910893,15.96,0.016666319,968.19,-0.00855204,0.88,Jun-2025,Down Day
HDFC,02-06-2025,963.65,962.65,965.6,951.63,14670000,-0.66%,1,0.001038799,13.97,0.014680075,959.91,0.00389620,-0.40,Jun-2025,Up Day
HDFC,30-05-2025,970.04,963.55,971.98,960.31,28750000,0.90%,6.49,0.006735509,11.67,0.012152326,963.65,0.00663104,0.96,May-2025,Up Day
HDFC,29-05-2025,961.36,961.61,967.99,951.28,28920000,0.21%,-0.25,-0.000259981,16.71,0.017565806,970.04,-0.00894808,0.01,May-2025,Down Day
HDFC,28-05-2025,959.36,957.72,964.85,956.47,18160000,-0.15%,1.64,0.0017124,8.38,0.008761383,961.36,-0.00208039,-0.37,May-2025,Down Day
HDFC,27-05-2025,960.76,963.4,971.58,955.77,26160000,-0.72%,-2.64,-0.002740295,15.81,0.016541637,959.36,0.00145931,0.44,May-2025,Up Day
HDFC,26-05-2025,967.69,965.1,972.53,961.06,10800000,0.34%,2.59,0.00268366,11.47,0.011934739,960.76,0.00721304,-0.59,May-2025,Up Day
HDFC,23-05-2025,964.4,957.67,966.1,954.87,9570000,0.71%,6.73,0.007027473,11.23,0.011760763,967.69,-0.00339985,-0.11,May-2025,Down Day
HDFC,22-05-2025,957.57,955.22,959.71,950.24,21310000,-0.36%,2.35,0.002460166,9.47,0.009965903,964.40,-0.00708212,1.23,May-2025,Down Day
HDFC,21-05-2025,961.01,961.11,971.03,958.17,15130000,0.62%,-0.1,-0.000104046,12.86,0.013421418,957.57,0.00359243,-0.29,May-2025,Up Day
HDFC,20-05-2025,955.07,961.66,964.9,954.13,23880000,-1.23%,-6.59,-0.006852734,10.77,0.01128777,961.01,-0.00618100,0.58,May-2025,Down Day
HDFC,19-05-2025,966.94,966.1,970.09,963.1,10200000,0.21%,0.84,0.000869475,6.99,0.007257813,955.07,0.01242841,-0.57,May-2025,Up Day
HDFC,16-05-2025,964.95,964.5,969.49,961.81,15870000,0.05%,0.45,0.000466563,7.68,0.007984945,966.94,-0.00205804,0.56,May-2025,Down Day
HDFC,15-05-2025,964.5,954.38,969.99,946.15,32240000,1.21%,10.12,0.010603743,23.84,0.02519685,964.95,-0.00046635,1.03,May-2025,Down Day
HDFC,14-05-2025,952.93,958.66,962.7,949.14,15450000,-0.62%,-5.73,-0.005977093,13.56,0.014286617,964.50,-0.01199585,-0.52,May-2025,Down Day
HDFC,13-05-2025,958.91,972.58,978.42,957.62,24240000,-1.77%,-13.67,-0.014055399,20.80,0.021720515,952.93,0.00627538,0.57,May-2025,Up Day
HDFC,12-05-2025,976.17,956.42,977.52,953.78,18620000,3.57%,19.75,0.020649924,23.74,0.024890436,958.91,0.01799960,-0.23,May-2025,Up Day
HDFC,09-05-2025,942.5,952.68,957.12,941.06,17190000,-2.01%,-10.18,-0.010685645,16.06,0.017065862,976.17,-0.03449194,-0.08,May-2025,Down Day
HDFC,08-05-2025,961.86,974.97,974.97,957.17,34800000,-0.88%,-13.11,-0.013446568,17.80,0.018596488,942.50,0.02054111,1.02,May-2025,Up Day
HDFC,07-05-2025,970.39,964.6,971.93,958.81,21420000,0.72%,5.79,0.006002488,13.12,0.013683629,961.86,0.00886823,-0.38,May-2025,Up Day
HDFC,06-05-2025,963.45,962.6,967.64,959.76,17490000,-0.26%,0.85,0.000883025,7.88,0.008210386,970.39,-0.00715176,-0.18,May-2025,Down Day
HDFC,05-05-2025,966,967.09,973.58,963.75,15070000,0.61%,-1.09,-0.001127093,9.83,0.010199741,963.45,0.00264674,-0.14,May-2025,Up Day
HDFC,02-05-2025,960.11,962.51,968.54,957.62,22810000,0.00%,-2.4,-0.002493481,10.92,0.011403271,966.00,-0.00609731,0.51,May-2025,Down Day
HDFC,30-04-2025,960.11,954.13,966.05,952.78,31940000,0.85%,5.98,0.00626749,13.27,0.013927664,960.11,0.00000000,0.40,Apr-2025,Down Day
HDFC,29-04-2025,952.03,957.02,962.01,947.74,18920000,-0.59%,-4.99,-0.005214102,14.27,0.015056872,960.11,-0.00841570,-0.41,Apr-2025,Down Day
HDFC,28-04-2025,957.72,953.23,962.46,951.83,13920000,0.47%,4.49,0.004710301,10.63,0.011167961,952.03,0.00597670,-0.26,Apr-2025,Up Day
HDFC,25-04-2025,953.23,960.01,964.1,943.55,18500000,-0.29%,-6.78,-0.007062426,20.55,0.02177945,957.72,-0.00468822,0.33,Apr-2025,Down Day
HDFC,24-04-2025,956.02,952.63,959.56,950.19,25930000,-0.37%,3.39,0.003558569,9.37,0.009861186,953.23,0.00292689,0.40,Apr-2025,Up Day
HDFC,23-04-2025,959.56,986.99,986.99,957.87,30570000,-1.93%,-27.43,-0.027791568,29.12,0.030400785,956.02,0.00370285,0.18,Apr-2025,Up Day
HDFC,22-04-2025,978.42,965.1,982.85,965.1,45960000,1.80%,13.32,0.013801679,17.75,0.018391876,959.56,0.01965484,0.50,Apr-2025,Up Day
HDFC,21-04-2025,961.16,959.61,972.93,952.63,34250000,1.07%,1.55,0.00161524,20.30,0.021309428,978.42,-0.01764069,-0.25,Apr-2025,Down Day
HDFC,17-04-2025,950.98,938.66,957.47,936.02,35700000,1.53%,12.32,0.013125093,21.45,0.022916177,961.16,-0.01059137,0.04,Apr-2025,Down Day
HDFC,16-04-2025,936.67,939.56,939.56,927.94,19140000,0.70%,-2.89,-0.003075908,11.62,0.012522361,950.98,-0.01504764,-0.46,Apr-2025,Down Day
HDFC,15-04-2025,930.14,930.19,936.07,925.2,49300000,3.22%,-0.05,-5.37525E-05,10.87,0.011748811,936.67,-0.00697151,1.58,Apr-2025,Down Day
HDFC,11-04-2025,901.13,885.17,907.44,885.17,32780000,2.37%,15.96,0.018030435,22.27,0.025159009,930.14,-0.03118885,-0.34,Apr-2025,Down Day
HDFC,09-04-2025,880.31,880.31,885.3,874.57,22450000,-0.23%,0,0,10.73,0.012268886,901.13,-0.02310432,-0.32,Apr-2025,Down Day
HDFC,08-04-2025,882.38,880.31,888.79,872.98,35560000,0.65%,2.07,0.002351444,15.81,0.018110381,880.31,0.00235144,0.58,Apr-2025,Up Day
HDFC,07-04-2025,876.67,879.21,887.72,866.94,38000000,-3.28%,-2.54,-0.002888957,20.78,0.023969364,882.38,-0.00647113,0.07,Apr-2025,Down Day
HDFC,04-04-2025,906.39,904.25,918.69,903.3,33540000,1.25%,2.14,0.002366602,15.39,0.017037529,876.67,0.03390101,-0.12,Apr-2025,Up Day
HDFC,03-04-2025,895.2,888.34,899.76,886.29,11250000,-0.11%,6.86,0.007722269,13.47,0.015198186,906.39,-0.01234568,-0.66,Apr-2025,Down Day
HDFC,02-04-2025,896.22,883.15,897.37,883.15,11570000,1.64%,13.07,0.014799298,14.22,0.016101455,895.20,0.00113941,0.03,Apr-2025,Up Day
HDFC,01-04-2025,881.73,898.76,902.7,880.48,28510000,-3.30%,-17.03,-0.018948329,22.22,0.025236235,896.22,-0.01616791,1.46,Apr-2025,Down Day
HDFC,28-03-2025,911.83,912.23,915.72,900.68,28770000,0.16%,-0.4,-0.000438486,15.04,0.016698494,881.73,0.03413743,0.01,Mar-2025,Up Day
HDFC,27-03-2025,910.41,897.77,918.22,896.82,41660000,1.04%,12.64,0.01407933,21.40,0.02386209,911.83,-0.00155731,0.45,Mar-2025,Down Day
HDFC,26-03-2025,901.03,910.24,911.48,898.76,24480000,-0.82%,-9.21,-0.010118211,12.72,0.014152833,910.41,-0.01030305,-0.41,Mar-2025,Down Day
HDFC,25-03-2025,908.46,900.21,919.56,898.51,39100000,1.19%,8.25,0.009164528,21.05,0.023427675,901.03,0.00824612,0.60,Mar-2025,Up Day
HDFC,24-03-2025,897.77,887.29,899.96,884.62,17390000,1.67%,10.48,0.011811245,15.34,0.017340779,908.46,-0.01176717,-0.56,Mar-2025,Down Day
HDFC,21-03-2025,882.98,875.6,884.85,875.6,33510000,0.09%,7.38,0.008428506,9.25,0.010564185,897.77,-0.01647415,0.93,Mar-2025,Down Day
HDFC,20-03-2025,882.18,874.82,884.8,872.48,17830000,1.41%,7.36,0.008413159,12.32,0.014120668,882.98,-0.00090602,-0.47,Mar-2025,Down Day
HDFC,19-03-2025,869.89,865.35,873.33,863.95,15220000,0.69%,4.54,0.005246432,9.38,0.01085711,882.18,-0.01393140,-0.15,Mar-2025,Down Day
HDFC,18-03-2025,863.95,861.86,866.54,855.4,21910000,1.27%,2.09,0.002424988,11.14,0.013023147,869.89,-0.00682845,0.44,Mar-2025,Down Day
HDFC,17-03-2025,853.08,850.38,859.86,850.38,18950000,0.22%,2.7,0.003175051,9.48,0.011147957,863.95,-0.01258175,-0.14,Mar-2025,Down Day
HDFC,13-03-2025,851.18,855.9,858.26,847.92,15740000,-0.27%,-4.72,-0.005514663,10.34,0.012194547,853.08,-0.00222722,-0.17,Mar-2025,Down Day
HDFC,12-03-2025,853.45,843.68,857.12,843.68,18780000,1.52%,9.77,0.01158022,13.44,0.015930211,851.18,0.00266689,0.19,Mar-2025,Up Day
HDFC,11-03-2025,840.66,839.11,844.9,832.95,19900000,-0.12%,1.55,0.001847195,11.95,0.014346599,853.45,-0.01498623,0.06,Mar-2025,Down Day
HDFC,10-03-2025,841.66,842.4,847.84,839.44,15600000,-0.10%,-0.74,-0.000878443,8.40,0.010006671,840.66,0.00118954,-0.22,Mar-2025,Up Day
HDFC,07-03-2025,842.53,838.91,848.46,836.72,13370000,-0.12%,3.62,0.004315123,11.74,0.014030978,841.66,0.00103367,-0.14,Mar-2025,Up Day
HDFC,06-03-2025,843.5,841.41,847.84,834.05,32970000,0.07%,2.09,0.002483926,13.79,0.016533781,842.53,0.00115129,1.47,Mar-2025,Up Day
HDFC,05-03-2025,842.9,848.86,853.28,842.03,21580000,-1.17%,-5.96,-0.007021181,11.25,0.013360569,843.50,-0.00071132,-0.35,Mar-2025,Down Day
HDFC,04-03-2025,852.88,846.89,855.02,844.52,19920000,0.50%,5.99,0.007072937,10.50,0.012433098,842.90,0.01184008,-0.08,Mar-2025,Up Day
HDFC,03-03-2025,848.66,867.74,869.36,844.95,21210000,-1.78%,-19.08,-0.021988153,24.41,0.028889283,852.88,-0.00494794,0.06,Mar-2025,Down Day
HDFC,28-02-2025,864.05,840.41,866.47,840.41,54520000,1.86%,23.64,0.028129127,26.06,0.031008674,848.66,0.01813447,1.57,Feb-2025,Up Day
HDFC,27-02-2025,848.24,839.19,853.25,839.19,35790000,1.09%,9.05,0.010784209,14.06,0.016754251,864.05,-0.01829755,-0.34,Feb-2025,Down Day
HDFC,25-02-2025,839.09,833.48,841.91,833.48,24140000,0.31%,5.61,0.006730815,8.43,0.01011422,848.24,-0.01078704,-0.33,Feb-2025,Down Day
HDFC,24-02-2025,836.47,838.46,840.01,828.49,20690000,-0.91%,-1.99,-0.002373399,11.52,0.013904815,839.09,-0.00312243,-0.14,Feb-2025,Down Day
HDFC,21-02-2025,844.15,838.36,845.37,836.54,15680000,0.32%,5.79,0.006906341,8.83,0.010555383,836.47,0.00918144,-0.24,Feb-2025,Up Day
HDFC,20-02-2025,841.46,853.38,855.22,840.56,26390000,-2.32%,-11.92,-0.013967986,14.66,0.017440754,844.15,-0.00318664,0.68,Feb-2025,Down Day
HDFC,19-02-2025,861.46,856.37,866.79,854.1,11880000,0.24%,5.09,0.005943693,12.69,0.014857745,841.46,0.02376821,-0.55,Feb-2025,Up Day
HDFC,18-02-2025,859.39,854.4,863.63,850.96,16350000,0.33%,4.99,0.005840356,12.67,0.014889066,861.46,-0.00240290,0.38,Feb-2025,Down Day
HDFC,17-02-2025,856.54,840.51,857.87,838.54,12940000,1.33%,16.03,0.019071754,19.33,0.023051971,859.39,-0.00331631,-0.21,Feb-2025,Down Day
HDFC,14-02-2025,845.32,848.84,848.84,837.92,19960000,-0.17%,-3.52,-0.004146836,10.92,0.01303227,856.54,-0.01309921,0.54,Feb-2025,Down Day
HDFC,13-02-2025,846.74,847.39,855,844.67,12600000,-0.53%,-0.65,-0.000767061,10.33,0.012229628,845.32,0.00167984,-0.37,Feb-2025,Up Day
HDFC,12-02-2025,851.28,844.4,853.88,838.51,22810000,0.32%,6.88,0.008147797,15.37,0.018330133,846.74,0.00536174,0.81,Feb-2025,Up Day
HDFC,11-02-2025,848.59,849.39,853.38,842.25,22720000,-0.84%,-0.8,-0.000941852,11.13,0.013214604,851.28,-0.00315995,0.00,Feb-2025,Down Day
HDFC,10-02-2025,855.75,856.52,859.59,852.13,17200000,-0.98%,-0.77,-0.000898987,7.46,0.008754533,848.59,0.00843753,-0.24,Feb-2025,Up Day
HDFC,07-02-2025,864.22,872.83,881.31,860.36,23510000,-0.64%,-8.61,-0.009864464,20.95,0.024350272,855.75,0.00989775,0.37,Feb-2025,Up Day
HDFC,06-02-2025,869.76,865.6,872.33,859.86,26760000,0.35%,4.16,0.004805915,12.47,0.014502361,864.22,0.00641040,0.14,Feb-2025,Up Day
HDFC,05-02-2025,866.74,864.35,869.94,857.32,23680000,0.98%,2.39,0.002765084,12.62,0.014720291,869.76,-0.00347222,-0.12,Feb-2025,Down Day
HDFC,04-02-2025,858.31,842.25,860.76,837.94,28620000,2.56%,16.06,0.019067973,22.82,0.027233453,866.74,-0.00972610,0.21,Feb-2025,Down Day
HDFC,03-02-2025,836.92,832.93,841.31,829.66,20280000,-0.77%,3.99,0.004790319,11.65,0.014041897,858.31,-0.02492107,-0.29,Feb-2025,Down Day
HDFC,01-02-2025,843.38,846.64,854.37,835.95,5590000,-0.46%,-3.26,-0.003850515,18.42,0.022034811,836.92,0.00771878,-0.72,Feb-2025,Up Day
HDFC,31-01-2025,847.27,841.53,850.23,839.89,15820000,0.43%,5.74,0.00682091,10.34,0.012311136,843.38,0.00461239,1.83,Jan-2025,Up Day
HDFC,30-01-2025,843.65,838.41,846.84,834.2,25740000,0.85%,5.24,0.006249925,12.64,0.015152242,847.27,-0.00427255,0.63,Jan-2025,Down Day
HDFC,29-01-2025,836.57,835.42,838.49,832.35,12620000,0.41%,1.15,0.001376553,6.14,0.007376705,843.65,-0.00839211,-0.51,Jan-2025,Down Day
HDFC,28-01-2025,833.13,821.46,840.06,821.46,30180000,2.49%,11.67,0.014206413,18.60,0.022642612,836.57,-0.00411203,1.39,Jan-2025,Down Day
HDFC,27-01-2025,812.88,818.51,819.76,810.98,22800000,-1.21%,-5.63,-0.006878352,8.78,0.010826408,833.13,-0.02430593,-0.24,Jan-2025,Down Day
HDFC,24-01-2025,822.85,827.94,833.08,820.21,24240000,-0.91%,-5.09,-0.006147788,12.87,0.015691103,812.88,0.01226503,0.06,Jan-2025,Up Day
HDFC,23-01-2025,830.38,841.41,841.41,823.58,34910000,-0.07%,-11.03,-0.013108948,17.83,0.021649384,822.85,0.00915112,0.44,Jan-2025,Up Day
HDFC,22-01-2025,830.96,819.16,833.88,810.71,30620000,1.44%,11.8,0.014405,23.17,0.028579887,830.38,0.00069848,-0.12,Jan-2025,Up Day
HDFC,21-01-2025,819.16,827.07,828.46,814.5,31160000,-0.54%,-7.91,-0.009563882,13.96,0.017139349,830.96,-0.01420044,0.02,Jan-2025,Down Day
HDFC,20-01-2025,823.58,810.98,828.41,810.98,17560000,0.89%,12.6,0.015536758,17.43,0.021492515,819.16,0.00539577,-0.44,Jan-2025,Up Day
HDFC,17-01-2025,816.34,819.71,823.2,812.23,23110000,-0.93%,-3.37,-0.00411121,10.97,0.013506027,823.58,-0.00879089,0.32,Jan-2025,Down Day
HDFC,16-01-2025,823.97,824.37,828.21,819.39,21210000,0.55%,-0.4,-0.000485219,8.82,0.010764105,816.34,0.00934660,-0.08,Jan-2025,Up Day
HDFC,15-01-2025,819.49,826.19,829.29,816.12,14020000,-0.22%,-6.7,-0.008109515,13.17,0.016137333,823.97,-0.00543709,-0.34,Jan-2025,Down Day
HDFC,14-01-2025,821.26,817.91,826.04,816.47,26660000,0.97%,3.35,0.004095805,9.57,0.01172119,819.49,0.00215988,0.90,Jan-2025,Up Day
HDFC,13-01-2025,813.4,817.96,821.33,810.13,21670000,-1.56%,-4.56,-0.005574845,11.20,0.013824942,821.26,-0.00957066,-0.19,Jan-2025,Down Day
HDFC,10-01-2025,826.32,833.43,835.37,824.95,17450000,-0.66%,-7.11,-0.00853101,10.42,0.012631069,813.40,0.01588394,-0.19,Jan-2025,Up Day
HDFC,09-01-2025,831.83,839.98,842.4,826.99,40420000,-1.56%,-8.15,-0.009702612,15.41,0.018633841,826.32,0.00666812,1.32,Jan-2025,Up Day
HDFC,08-01-2025,845.05,852.01,853.7,839.59,19740000,-1.11%,-6.96,-0.008168918,14.11,0.016805822,831.83,0.01589267,-0.51,Jan-2025,Up Day
HDFC,07-01-2025,854.57,855.37,858.36,847.89,13530000,0.17%,-0.8,-0.000935268,10.47,0.0123483,845.05,0.01126561,-0.31,Jan-2025,Up Day
HDFC,06-01-2025,853.13,867.89,876.42,850.78,18820000,-2.21%,-14.76,-0.017006764,25.64,0.030137051,854.57,-0.00168506,0.39,Jan-2025,Down Day
HDFC,03-01-2025,872.43,893.28,895.4,870.98,24430000,-2.48%,-20.85,-0.023340946,24.42,0.028037383,853.13,0.02262258,0.30,Jan-2025,Up Day
HDFC,02-01-2025,894.65,886.34,899.49,884.3,18560000,0.62%,8.31,0.009375635,15.19,0.017177428,872.43,0.02546909,-0.24,Jan-2025,Up Day
HDFC,01-01-2025,889.16,884.52,894.77,878.36,7310000,0.56%,4.64,0.005245783,16.41,0.018682545,894.65,-0.00613648,-0.61,Jan-2025,Down Day
HDFC,31-12-2024,884.22,882.95,888.69,880.61,14120000,-0.28%,1.27,0.00143836,8.08,0.009175458,889.16,-0.00555581,0.93,Dec-2024,Down Day
HDFC,30-12-2024,886.74,893.88,905.25,883.3,22220000,-1.13%,-7.14,-0.007987649,21.95,0.024849994,884.22,0.00284997,0.57,Dec-2024,Up Day
